"CodeArticle";"CodeABarre";"Designation";"PrixAchatHT";"PrixAchatTTC";"PrixVenteHT";"PrixVenteTTC";"TVA";"Marge";"DateAlerte";"StockArticle";"ImageURL";"DescriptionWeb";"ProductBrand";"WebCategorySlug";"OldPriceTTC";"PromoBadge";"ProductGalleryURLs";"ProductSpecs";"Forme";"ProductUrl"
"PS-HYFAC-HYDRAFAC-CREME-RIC-71C6A9";"";"HYFAC HYDRAFAC CREME RICHE 40ML";"0.000";"0.000";"31.458";"37.435";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/hyfac/hyfac-hydrafac-creme-riche-40ml-600x315w.jpg";"HYFAC HYDRAFAC CREME RICHE protège et apaise la peau durablement. Disponible à prox bas chez parashop tunisie";"HYFAC";"visage";"41.595";"-25%";"";"";"";"https://www.parashop.tn/visage/hyfac-hydrafac-creme-riche-40ml"
"PS-HYFAC-PATCH-SPECIAL-IMPE-DE472D";"";"Hyfac Patch Anti Imperfections";"0.000";"0.000";"23.300";"27.727";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/hyfac/hyfac-patch-special-imperfections-600x315w.jpg";"Hyfac Patch Anti Imperfections permet d";"HYFAC";"visage";"46.684";"-25%";"";"";"";"https://www.parashop.tn/visage/hyfac-patch-special-imperfections-2-sachets-de-15-patchs"
"PS-HYFAC-SOIN-GLOBAL-40ML-53E735";"";"Hyfac Soin Global Peaux à Imperfections 40ML";"0.000";"0.000";"38.018";"45.242";"19.002";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/hyfac/hyfac-soin-global-40ml-600x315w.jpg";"Hyfac Soin Global agit en réduisant les imperfections et désincruste.il permet la purification de la peau. Au meilleu prix chez parashop tunisie";"HYFAC";"visage";"72.000";"-25%";"";"";"";"https://www.parashop.tn/visage/hyfac-soin-global-40ml"
"PS-HYFAC-WOMAN-EAU-MICELLAI-C7A238";"";"Hyfac Woman Eau micellaire 200ML";"0.000";"0.000";"38.142";"45.389";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/hyfac/hyfac-woman-eau-micellaire-200ml-600x315w.jpg";"Hyfac Woman Eau micellaire assure le nettoyage de votre peau et élimine le maquillage même waterproof. A prix bas chez parashop tunisie";"HYFAC";"visage";"49.903";"-25%";"";"";"";"https://www.parashop.tn/visage/hyfac-woman-eau-micellaire-200ml"
"PS-HYFAC-WOMAN-GOMMAGE-DOUC-7B581C";"";"HYFAC WOMAN GOMMAGE DOUCEUR 40ML";"0.000";"0.000";"36.970";"43.994";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/HYFAC/hyfac-woman-gommage-douceur-40ml-600x315w.jpg";"HYFAC WOMAN GOMMAGE DOUCEUR est un exfoliant pour les femmes adultes à imperfections. Au meilleur prix chez parashop tunisie";"HYFAC";"visage";"93.900";"-25%";"";"";"";"https://www.parashop.tn/visage/hyfac-woman-gommage-douceur-40ml"
"PS-HYFAC-WOMAN-SOIN-GLOBAL--BC8D20";"";"HYFAC Woman SOIN GLOBAL ANTI IMPERFECTIONS 40ML";"0.000";"0.000";"35.645";"42.417";"18.998";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/hyfac/hyfac-woman-soin-global-40ml-600x315w.jpg";"Hyfac Soin du visage complet destiné aux femmes ayant une peau à imperfections et limite la formation des boutons inflammatoires et lutte contre l’acné.";"HYFAC";"visage";"49.903";"-25%";"";"";"";"https://www.parashop.tn/visage/hyfac-woman-soin-global-40ml"
"PS-HYALU-SERUM-23-CONTOUR-D-EF410F";"";"INNODERM Hyalu Serum 2.3 Contour des yeux ciblage Rides + Cernes";"0.000";"0.000";"120.403";"143.280";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/innoderm/hyalu-serum-23-contour-des-yeux-ciblage-rides-cernes-600x315w.jpg";"INNODERM Hyalu Contour des yeux ciblage rides+cernes atténue les problèmes vasculaires cause des cernes, à prix bas en tunisie";"";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/hyalu-serum-23-contour-des-yeux-ciblage-rides-cernes"
"PS-HYALU-SERUM-23-CONTOUR-D-A44415";"";"INNODERM Hyalu Serum 2.3 contour des yeux ciblage Rides + Poches";"0.000";"0.000";"120.403";"143.280";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/innoderm/hyalu-serum-23-contour-des-yeux-ciblage-rides-poches-600x315w.jpg";"Hyalu Serum 2.3 contour des yeux rides + poches  atténue les œdèmes et les poches. Au meilleur prix chez parashop tunisie";"";"visage";"222.400";"-25%";"";"";"";"https://www.parashop.tn/visage/hyalu-serum-23-contour-des-yeux-ciblage-rides-poches"
"PS-HYALU-SERUM-23-SERUM-REC-DA4A31";"";"INNODERM Hyalu Serum 2.3 Serum Reconstructeur Anti age";"0.000";"0.000";"168.403";"200.400";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/innoderm/hyalu-serum-23-serum-reconstructeur-anti-age-600x315w.jpg";"Hyalu Serum 2.3 Serum Reconstructeur Anti age permet l";"";"visage";"0.000";"-25%";"";"";"";"https://www.parashop.tn/visage/hyalu-serum-23-serum-reconstructeur-anti-age"
"PS-INNOVADERM-EAU-MICELLAIR-9709CE";"";"INNOVADERM Eau Micellaire 400ML";"0.000";"0.000";"15.947";"18.977";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/innovaderm/innovaderm-eau-micellaire-400ml-600x315w.jpg";"INNOVADERM Eau Micellaire un nettoyant doux, non irritant et hypoallergénique qui nettoie et démaquille, disponible chez parashop tunisie au meilleur prix";"Innovaderm";"visage";"22.326";"-25%";"";"";"";"https://www.parashop.tn/visage/innovaderm-eau-micellaire-500ml"
"PS-INNOVADERM-MOUSSE-NETTOY-00F9D2";"";"INNOVADERM Mousse Nettoyante Peau Mixte a Grasse 150ML";"0.000";"0.000";"18.063";"21.495";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/innovaderm/innovaderm-mousse-nettoyante-peau-mixte-grasse-600x315w.jpg";"Purifiez votre peau et réguler la production sebum avec INNOVADERM Mousse Nettoyante Peau Mixte a Grasse, disponible à bas prix en tunisie chez parashop.";"Innovaderm";"visage";"25.288";"-25%";"";"";"";"https://www.parashop.tn/visage/innovaderm-mousse-nettoyante-peau-mixte-a-grasse"
"PS-INNOVADERM-MOUSSE-NETTOY-ECB9B7";"";"INNOVADERM Mousse Nettoyante Peau Seche 150ML";"0.000";"0.000";"18.763";"22.328";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/innovaderm/innovaderm-mousse-nettoyante-peau-normale-seche-600x315w.jpg";"Nettoyez votre peau avec INNOVADERM Mousse Nettoyante Peau Sèche, disponible à bas prix en tunisie chez parashop.";"Innovaderm";"visage";"26.268";"-25%";"";"";"";"https://www.parashop.tn/visage/innovaderm-mousse-nettoyante-peau-seche"
"PS-INODERMA-CHANTILLY-COCO--4D3BA9";"";"INODERMA CHANTILLY COCO 150G";"0.000";"0.000";"16.269";"19.360";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/Inoderma/inoderma-chantilly-coco-150g-600x315w.jpg";"INODERMA CHANTILLY COCO un soin nourrissant et régénérant qui convient à la peau séche et aux cheveux abimés. A prix bas chez parahop tunisie";"";"visage";"22.777";"-25%";"";"";"";"https://www.parashop.tn/visage/inoderma-chantilly-coco-150g"
"PS-INODERMA-SKIN-BOOSTER-EA-5D7654";"";"INODERMA SKIN BOOSTER Eau Micellaire Biphasee 200ML";"0.000";"0.000";"18.001";"21.421";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/inoderma/inoderma-skin-booster-eau-micellaire-biphasee-200ml-600x315w.jpg";"INODERMA SKIN BOOSTER Eau Micellaire Biphasee nettoie, hydrate et démaquille instantanément. A prix bas chez parashop tunisie";"";"visage";"25.201";"-25%";"";"";"";"https://www.parashop.tn/visage/inoderma-skin-booster-eau-micellaire-biphasee-200ml"
"PS-INODERMA-SKIN-BOOSTER-GE-3499B1";"";"INODERMA SKIN BOOSTER GEL MOUSSANT NETTOYANT 200ML";"0.000";"0.000";"16.969";"20.193";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/inoderma/inoderma-skin-booster-gel-moussant-nettoyant-200ml-600x315w.jpg";"INODERMA SKIN BOOSTER GEL MOUSSANT NETTOYANT nettoie et purifie la peau en douceur sans l’assécher. A prix bas chez parahop tunisie";"";"visage";"23.756";"-25%";"";"";"";"https://www.parashop.tn/visage/inoderma-skin-booster-gel-moussant-nettoyant-200ml"
"PS-INODERMA-MOUSSE-NETTOYAN-CE80EC";"";"INODERMA SKIN BOOSTER MOUSSE NETTOYANTE 150ML";"0.000";"0.000";"21.177";"25.200";"18.997";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/inoderma/inoderma-skin-booster-mousse-nettoyante-150ml-600x315w.jpg";"InoDerma Mousse Nettoyante, démaquille et nettoie en douceur visage, yeux et lèvres. Disponible au meilleur prix chez parahop tunisie";"";"visage";"43.054";"-25%";"";"";"";"https://www.parashop.tn/visage/inoderma-mousse-nettoyante-150ml"
"PS-INODERMA-SKIN-BOOSTER-SO-08FB7E";"";"INODERMA SKIN BOOSTER SOIN BOOSTER JOUR 40ML";"0.000";"0.000";"33.599";"39.983";"19.001";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/inoderma/inoderma-skin-booster-soin-booster-jour-40ml-600x315w.jpg";"INODERMA SKIN BOOSTER SOIN BOOSTER JOUR hydrate et embellit la peau toute la journée. Au meilleur prix chez parashop tunisie";"";"visage";"47.040";"-25%";"";"";"";"https://www.parashop.tn/visage/inoderma-skin-booster-soin-booster-jour-40ml"
"PS-ISDIN-FLAVO-C-MELATONIN--0906A5";"";"Isdin Flavo-C Melatonin NUIT 30AMP";"0.000";"0.000";"173.950";"207.000";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISDIN/isdin-flavo-c-melatonin-nuit-600x315w.jpg";"Isdin Flavo C Melatonin NUIT restaure l";"";"visage";"216.000";"-25%";"";"";"";"https://www.parashop.tn/visage/isdin-flavo-c-melatonin-nuit-30amp"
"PS-ISDIN-AGE-REVERSE-1B63E0";"";"ISDIN ISDINCEUTICS AGE REVERSE DAY Creme 50ML";"0.000";"0.000";"119.916";"142.700";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isdin/isdin-isdinceutics-age-reverse-day-creme-50ml-600x315w.jpg";"Isdin AGE Reverse est un Traitement remodelant triple action anti-âge anti-pollution, remodelant et anti-glycation. A prix bas chez parashop tunisie";"";"visage";"164.000";"-25%";"";"";"";"https://www.parashop.tn/visage/isdin-age-reverse"
"PS-ISDIN-AURIDERM-CREME-50M-3E2CEB";"";"Isdin Isdinceutics Auriderm Crème 50ML";"0.000";"0.000";"60.000";"71.400";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isdin/isdin-auriderm-creme-50ml-600x315w.jpg";"Isdin Auriderm Crème à base de Vitamine K Oxyde qui diminue les bleus et rougeurs après traitements esthétiques. A prix bas chez parashop tunisie";"";"visage";"74.000";"-25%";"";"";"";"https://www.parashop.tn/visage/isdin-auriderm-creme-50ml"
"PS-ISDIN-FLAVO-C-SERUM-30ML-A7F5A8";"";"ISDIN ISDINCEUTICS FLAVO C Serum 30ML";"0.000";"0.000";"94.832";"112.850";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isdin/isdin-isdinceutics-rejuvenate-flavo-c-serum-30ml-600x315w.jpg";"ISDIN Flavo c le Sérum anti-âge révélateur d’éclat permet de prevenir et eliminer les rides, au meilleur prix chez parashop tunisie";"";"visage";"129.000";"-25%";"";"";"";"https://www.parashop.tn/visage/isdin-flavo-c-serum-30ml"
"PS-ISDIN-ISDINCEUTICS-HUILE-B417FB";"";"ISDIN ISDINCEUTICS HUILE NETTOYANTE 200ML";"0.000";"0.000";"90.000";"99.000";"10.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isdin/isdin-isdinceutics-huile-nettoyante-200ml-600x315w.jpg";"ISDIN ISDINCEUTICS HUILE NETTOYANTE est disponible au meilleur prix chez votre parapharmacie parashop tunisie. Livraison gratuite dès 99DT";"";"visage";"107.100";"-25%";"";"";"";"https://www.parashop.tn/visage/isdin-isdinceutics-huile-nettoyante-200ml"
"PS-ISDIN-ISDINCEUTICS-HYALU-EEDF4F";"";"ISDIN ISDINCEUTICS Hyaluronic Concentrate Serum 30ML";"0.000";"0.000";"105.798";"125.900";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isdin/isdin-isdinceutics-hyaluronic-concentrate-serum-30ml-600x315w.jpg";"ISDIN ISDINCEUTICS Hyaluronic Concentrate Serum assure une hydratation profonde des couches superficielles. A prix bas chez parashop tunisie";"";"visage";"156.000";"-25%";"";"";"";"https://www.parashop.tn/visage/isdin-isdinceutics-hyaluronic-concentrate-serum-30ml"
"PS-ISDIN-ISDINCEUTICS-HYALU-3F4964";"";"ISDIN ISDINCEUTICS HYALURONIC MOISTURE PEAUX MIXTES A GRASSES 50G";"0.000";"0.000";"85.714";"99.000";"15.500";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isdin/isdinceutics-hyaluronic-moisture-oily-and-combination-skin-50g-600x315w.jpg";"ISDIN ISDINCEUTICS HYALURONIC MOISTURE PEAUX MIXTES A GRASSES est disponible au meilleur prix chez votre parapharmacie parashop tunisie. Livraison gratuite dès 99DT";"";"visage";"102.000";"-25%";"";"";"";"https://www.parashop.tn/visage/isdin-isdinceutics-hyaluronic-moisture-oily-and-combination-skin-50g"
"PS-ISDIN-ISDINCEUTICS-HYALU-FFB9ED";"";"ISDIN Isdinceutics Hyaluronic Moisture Peaux Normales a Seches";"0.000";"0.000";"87.600";"99.000";"13.014";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isdin/isdin-isdinceutics-hyaluronic-moisture-peaux-normales-seches-600x315w.jpg";"ISDIN Isdinceutics Hyaluronic Moisture Peaux Normales a Seches à bas prix en tunisie sur parashop votre parapharmacie en ligne. Livraison gratuite dès 99DT";"";"visage";"104.244";"-25%";"";"";"";"https://www.parashop.tn/visage/isdin-isdinceutics-hyaluronic-moisture-peaux-normales-seches"
"PS-ISDIN-ISDINCEUTICS-HYALU-6DA0FA";"";"ISDIN Isdinceutics Hyaluronic Moisture Peaux Sensibles";"0.000";"0.000";"87.600";"99.000";"13.014";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isdin/isdin-isdinceutics-hyaluronic-moisture-peaux-sensibles-600x315w.jpg";"ISDIN Isdinceutics Hyaluronic Moisture Peaux Sensibles à bas prix en tunisie sur parashop votre parapharmacie en ligne. Livraison gratuite dès 99DT";"";"visage";"104.244";"-25%";"";"";"";"https://www.parashop.tn/visage/isdin-isdinceutics-hyaluronic-moisture-peaux-sensibles"
"PS-ISDIN-K-OX-EYES-15ML-F27140";"";"ISDIN ISDINCEUTICS K-OX EYES 15ML";"0.000";"0.000";"69.244";"82.400";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isdin/isdin-isdinceutics-k-ox-eyes-15ml-600x315w.jpg";"Isdin K Ox eyes permet de Réduire poches et cernes, éclaircir la couleur des cernes et restaure l’élasticité de la peau. A prix bas chez parashop tunisie";"";"visage";"98.000";"-25%";"";"";"";"https://www.parashop.tn/visage/isdin-k-ox-eyes-15ml"
"PS-ISDIN-SOLUTION-MICELLAIR-A281CB";"";"ISDIN Solution Micellaire Hydratante 400ML";"0.000";"0.000";"37.792";"44.972";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISDIN/isdin-solution-micellaire-hydratante-400ml-600x315w.jpg";"Isdin la solution Micellaire Hydratante nettoie le visage en douceur sans altérer la barrière cutanée, à prix bas chez parashop tunisie";"";"visage";"57.000";"-25%";"";"";"";"https://www.parashop.tn/visage/isdin-solution-micellaire-hydratante-500ml"
"PS-ISISPHARMA-AQUARUBORIL-S-27E3B3";"";"ISISPHARMA AQUARUBORIL SOLUTION MICELLAIRE 250ML";"0.000";"0.000";"24.200";"28.798";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isispharma/isispharma-aquaruboril-solution-micellaire-demaquillante-250ml-600x315w.jpg";"Nettoyez et démaquillez votre peau sensible à rougeurs avec lISISPHARMA AQUARUBORIL SOLUTION MICELLAIRE à prix bas chez parashop tunisie";"";"visage";"35.603";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-aquaruboril-solution-micellaire-demaquillante-250ml"
"PS-ISISPHARMA-GLYCO-A-FOAME-4129EA";"";"ISISPHARMA GLYCO A Foamer Mousse Nettoyante";"0.000";"0.000";"44.267";"52.677";"18.998";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isispharma/isispharma-glyco-a-foamer-nettoyant-600x315w.jpg";"Nettoyez votre peau et offrez-lui un coup d’éclat avec le Glyco A Foamer le nettoayant de isispharma disponible à prix bas chez parashop.";"";"visage";"71.538";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-glyco-a-foamer-nettoyant"
"PS-ISISPHARMA-GLYCO-A-12-CR-F141AA";"";"ISISPHARMA GLYCO A MEDIUM PEELING 30ML";"0.000";"0.000";"47.940";"57.049";"19.001";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isispharma/isispharma-glyco-a-medium-peeling-creme-nuit-30ml-600x315w.jpg";"GLYCO A MEDIUM Peeling est une percée dans la technologie du peeling à domicile. A prix bas chez parashop tunisie";"";"visage";"78.650";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-glyco-a-12-creme-peeling"
"PS-ISISPHARMA-GLYCO-A-POST--A708D2";"";"ISISPHARMA GLYCO A POST PEELING 40ML";"0.000";"0.000";"25.502";"30.347";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isispharma/isispharma-glyco-a-post-peeling-creme-apaisante-40ml-600x315w.jpg";"Apaisez et restaurez votre peau avec ISISPHARMA GLYCO A POST PEELING Crème Apaisante disponible en tunisie chez parashop à prix bas";"";"visage";"53.000";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-glyco-a-post-peeling-creme-apaisante-40ml"
"PS-ISISPHARMA-GLYCO-A-SOFT--81299D";"";"ISISPHARMA GLYCO A SOFT PEELING 30ML";"0.000";"0.000";"47.940";"57.049";"19.001";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isispharma/isispharma-glyco-a-soft-peeling-creme-nuit-30ml-600x315w.jpg";"Offrez-vous les bienfaits d’un peeling superficiel chez vous avec la crème de nuit GLYCO A SOFT Peeling de isispharma disponible à bas prix chez parashop";"";"visage";"104.230";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-glyco-a-soft-peeling-creme-nuit-30ml"
"PS-ISISPHARMA-METRORUBORIL--BD0046";"";"ISISPHARMA Metroruboril A.Z Creme Anti Rougeurs 30ML";"0.000";"0.000";"48.250";"57.417";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/isispharma-metroruboril-az-creme-anti-rougeurs-600x315w.jpg";"ISISPHARMA Metroruboril AZ diminue l’intensité des rougeurs sévères et réduit les imperfections associées. A prix bas chez parashop tunisie";"";"visage";"69.972";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-metroruboril-az-creme-anti-rougeurs-30ml"
"PS-ISISPHARMA-NEOTONE-SENSI-DC8AA2";"";"ISISPHARMA NEOTONE Sensitive Baume intensif 30ML";"0.000";"0.000";"61.824";"73.571";"19.001";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/isispharma-neotone-sensitive-baume-intensif-30ml-600x315w.jpg";"ISISPHARMA Neotone Sensitive pour la dépigmentation de  visage aide à éclaircir les taches pigmentaires. A prix bas chez parashop tunisie";"";"visage";"74.000";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-neotone-sensitive-baume-intensif-30ml"
"PS-ISISPHARMA-NEOTONE-SOLUT-407528";"";"ISISPHARMA NEOTONE SOLUTION MICELLAIRE DEMAQUILLANTE 250ML";"0.000";"0.000";"26.400";"31.416";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/ISISPHARMA%20NEOTONE%20SOLUTION%20MICELLAIRE%20DEMAQUILLANTE%20ECLAT%20250ML-600x315w.jpg";"ISISPHARMA NEOTONE SOLUTION MICELLAIRE permet de nettoyer en douceur et d’éliminer les impuretés. A prix bas chez parashop tunisie";"";"visage";"35.200";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-neotone-solution-micellaire-demaquillante-eclat-250ml"
"PS-ISISPHARMA-RUBORIL-EXPER-A28620";"";"ISISPHARMA RUBORIL Expert M Gel Creme Anti Rougeurs 40ML";"0.000";"0.000";"28.976";"34.481";"18.998";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/ruboril/isispharma-ruboril-expert-m-gel-creme-anti-rougeurs-40ml-600x315w.jpg";"ISISPHARMA RUBORIL Expert M Gel Creme Anti Rougeurs convient aux peau normales à mixtes, au meilleur prix chez parashop tunisie";"";"visage";"57.610";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-ruboril-expert-m-gel-creme-anti-rougeurs-40ml"
"PS-ISISPHARMA-RUBORIL-EXPER-4CCF7A";"";"ISISPHARMA RUBORIL Expert S 40ML";"0.000";"0.000";"37.632";"44.782";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/isispharma-ruboril-expert-s-600x315w.jpg";"ISISPHARMA Ruboril Expert S aide à lutter contre les rougeurs diffuses et les petits vaisseaux, au meilleur prix chez parashop tunisie";"";"visage";"57.417";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-ruboril-expert-s-40ml"
"PS-ISISPHARMA-RUBORIL-LAIT--BF0A91";"";"ISISPHARMA RUBORIL LOTION Lait Demaquillant Apaisant 250ML";"0.000";"0.000";"31.584";"37.585";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/ruboril/isispharma-ruboril-lait-demaquillant-apaisant-250ml-600x315w.jpg";"ISISPHARMA RUBORIL LOTION élimine rapidement toute trace de maquillage de la peau, la laissant douce et fraîche. A prix bas en tunisie";"";"visage";"47.460";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-ruboril-lait-demaquillant-apaisant-250ml"
"PS-ISISPHARMA-SECALIA-AHA-L-3EE83E";"";"ISISPHARMA SECALIA  AHA LAIT EMOLLIENT KERATOREDUCTEUR 200ML";"0.000";"0.000";"65.638";"78.109";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/isispharma-secalia-aha-lait-emollient-keratoreducteur-200ml-600x315w.jpg";"ISISPHARMA SECALIA  AHA permettra d";"";"visage";"89.564";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-secalia-aha-lait-emollient-keratoreducteur-200ml"
"PS-ISISPHARMA-SENSYLIA-24H--1E517D";"";"ISISPHARMA SENSYLIA 24H CREME HYDRATANTE 40ML";"0.000";"0.000";"27.100";"32.249";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/isispharma-sensylia-24h-creme-hydratante-40ml-600x315w.jpg";"ISISPHARMA SENSYLIA 24H CREME HYDRATANTE permet de protéger contre les agressions extérieures. A prix bas chez parashop tunisie";"";"visage";"55.092";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-sensylia-24h-creme-hydratante-40ml"
"PS-ISISPHARMA-SENSYLIA-24H--1CF8FE";"";"ISISPHARMA SENSYLIA 24H LEGERE FLUIDE HYDRATANT 40ML";"0.000";"0.000";"26.755";"31.838";"18.998";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/isispharma-sensylia-24h-legere-fluide-hydratant-40ml-600x315w.jpg";"ISISPHARMA SENSYLIA 24H LEGERE FLUIDE HYDRATANT pour les peaux sensibles normales à mixtes, au meilleur prix chez parashop tunisie";"";"visage";"48.178";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-sensylia-24h-legere-fluide-hydratant-40ml"
"PS-ISISPHARMA-SENSYLIA-SOLU-252923";"";"ISISPHARMA SENSYLIA SOLUTION MICELLAIRE 250ML";"0.000";"0.000";"22.020";"26.204";"19.001";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/isispharma-sensylia-solution-micellaire-demaquillante-hydratante-250ml-600x315w.jpg";"ISISPHARMA SENSYLIA SOLUTION MICELLAIRE nettoyante, hydratante et apaisante. Au meillur prix chez parashop tunisie";"";"visage";"31.838";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-sensylia-solution-micellaire-demaquillante-hydratante-250ml"
"PS-ISISPHARMA-TEEN-DERM-HYD-278C1A";"";"ISISPHARMA TEEN DERM Hydra 40ML";"0.000";"0.000";"36.960";"43.982";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isispharma/isispharma-teen-derm-hydra-40ml-600x315w.jpg";"ISISPHARMA Teen Derm Hydra renforce l’hydratation de votre peau fragilisée par les traitements de l’acné. A prix bas chez parashop tunisie";"";"visage";"50.397";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-teen-derm-hydra-40ml"
"PS-ISISPHARMA-TEEN-DERM-ALP-D9124E";"";"ISISPHARMA TEEN DERM α pure 30ML";"0.000";"0.000";"38.976";"46.381";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/catalog/produits/isispharma/isispharma-teen-derm-alpha-pure-30ml-600x315w.jpg";"ISISPHARMA Teen Derm alpha pure réduit les imperfections sévères et apaise votre peau, au meilleur prix chez parashop tunisie";"";"visage";"77.088";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-teen-derm-alpha-pure-30ml"
"PS-ISISPHARMA-URELIA-10-CRE-A67B40";"";"ISISPHARMA URELIA 10 CREME HYDRATANTE 150ML";"0.000";"0.000";"40.320";"47.981";"19.000";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/isispharma-urelia-10-creme-hydratante-150ml-600x315w.jpg";"ISISPHARMA URELIA 10 adoucit l’épiderme et d’actifs exfoliants qui élimine les squames en douceur. Au meilleur prix chez parashop tunisie";"";"visage";"99.000";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-urelia-10-creme-hydratante-150ml"
"PS-ISISPHARMA-URELIA-50-BAU-D7A249";"";"ISISPHARMA URELIA 50 BAUME HYDRATANT 40ML";"0.000";"0.000";"34.944";"41.583";"18.999";"0.000";"";"0";"https://www.parashop.tn/image/cache/data/images_produits/ISISPHARMA/isispharma-urelia-50-baume-hydratant-40ml-600x315w.jpg";"ISISPHARMA URELIA 50 est indiqué pour les crises et/ou poussées d’hyperkératose, qui caractérisent l’eczéma. A prix bas chez parashop tunisie";"";"visage";"51.202";"-25%";"";"";"";"https://www.parashop.tn/visage/isispharma-urelia-50-baume-hydratant-40ml"
